timestamp,AMOYA,BARRANQUILL3,BARRANQUILL4,BETANIA,C_LLERAS_R,CALDERAS,CALIMA,CANDELARIA,CARTAGENA1,CARTAGENA2,CARTAGENA3,CHARQUITO,CHIVOR,CUCUANA,DARIO VALENC,EL QUIMBO,ELTESORITO,ESCUELAMINAS,ESMERALDA,FLORES 1,FLORES4,GUAJIRA1,GUAJIRA2,GUATAPE,GUAVIO,H_AguaFresca,H_Alejandria,H_Amaime,H_Amalfi,H_America,H_Asnazu,H_AuresBajo,H_AutCemNare,H_Ayura,H_Barrancas,H_Barroso,H_Bayona,H_Belmonte,H_CampestreC,H_Cantayus,H_Caracoli,H_Caruquia,H_Cascada,H_CascadaAbe,H_CascadaAnt,H_CascadaGra,H_Bello,H_Cauya,H_Chorrera,H_PalmasSanGil,H_Coconuco,H_Cocuyo,H_Coello,H_Currucucue,H_ElBosque,H_ElEden,H_ElLimonar,H_LAGUNETA,H_ElMolino,H_ElPopal,H_Florida,H_Frisolera,H_Guacaica,H_Guanaquita,H_Guaviomeno,H_Herradura,H_Inza,H_IquiraI,H_IquiraII,H_JuanGarcia,H_La_Vuelta,H_LaPita,H_LaRebusca,H_LasPalmas,H_Libertad,H_LuzMaI,H_LuzMaII,H_Magallo,H_Mirolindo,H_Mondomo,H_Montanitas,H_MorroAzul,H_Municipal,H_Naveta,H_Nima,H_Niquia,H_Nuevoliba,H_Oibita,H_Ovejas,H_Pajarito,H_Pastales,H_PaticoCab,H_Pocune,H_Porce3Meno,H_ProvidencI,H_Puente_Gui,H_Remedios,H_Rio_Recio,H_RioBobo,H_RioCali,H_RioFrioI,H_RioFrioII,H_RioFrioTam,H_RioGrande,H_RioMayo,H_RioMulato2,H_RioNegro,H_RioPalo,H_RioPiedras,H_RioSapuye,H_Rumor,H_Sajandi,H_SanAndres2,H_SanCancio,H_SanJose,H_SanJosMoII,H_SanMatias,H_SantaAna,H_SantaRita,H_Santiago,H_SBartolome,H_SFrancisPu,H_Silvia,H_Suba,H_Sueva2,H_TuluaAlto,H_TuluaBajo,H_Tunjita,H_Union,H_Urrao,H_Usaquen,H_AutGold,H_VentanaA,H_VentanaB,H_Violetas,H_Zeus,INSULA,ITUANGO,H_PAGUA,H_GUATRON,H_ALBAN,S_Dulima,S_Cauca,S_Ferch2,S_Salado,S_AutJeans,S_AutPintuco,S_Palmira3,S_Belmonte,S_Termotasajero,S_Victoria_I,S_Victoria_II,S_Flandes,S_BSLI,S_BSLII,S_BSLIII,S_Espinal,JAGUAS,LA TASAJERA,MERILECTRICA,MIEL I,PAIPA 1,PAIPA 2,PAIPA 3,PAIPA 4,PLAYAS,PORCE II,PORCE III,PRADO,PRADO4,PROELECTRIC1,PROELECTRIC2,RIOGRANDE 1,SALTO II,SALVAJINA,SAN CARLOS,SANFRANCISCO,SNMIGUEL,SOGAMOSO,T_AutArCairo,T_TermYopal1,TASAJERO 1,TASAJERO 2,TC_GECELCA3,TC_GECELCA32,TEBSAB,TEQUEND1-4,TERMO YOPAL2,TERMOCENTRO,TERMODORADA1,TERMOEMCALI,TERMONORTE,TERMOSIERRA,TERMOVALLE,TERMOYOPALG3,TERMOYOPALG4,TERMOYOPALG5,URRA,ZIPAEMG2,ZIPAEMG3,ZIPAEMG4,ZIPAEMG5,E_Jepirachi,E_Wesp01,E_GuajiraI,S_Cabelleros,S_Montelibano,S_Lanceros,S_SanFelipe,S_Cienaguero,S_Yuma,S_Tucanes,S_Paila,S_Aurora,S_Cerrito,S_Fundacion,S_Girasoles,S_Medin,S_PetaCesaII,S_BayuncaI,S_Palmira3_Franca,S_SalvadorI,S_SalvadorII,S_AutSolla,S_AutEncanto,S_Uruaco,S_Harinas,S_AutLevapan,S_AutGragas,S_Carmelo,S_PortonSol,S_Sierpe,S_Since,S_HeliosI,S_SolBolivar,S_Yumbo,S_TierraLind,S_Tolua,S_BSLlanos4,S_BSLlanos5,S_LaLoma,S_ParqueUrra,S_CaracoliI,S_Tepuy,S_El_Paso,TERMO_JAGUEY,TERMORUBIALE,S_LaMata,S_Escobal6,S_Union,S_Nabusimake,S_Guayepo,S_Sunnorte,E_Windpeshi,E_ParqueAlph,E_ParqueBeta,E_Camelia,E_CasaElec,E_Apoto,TermoCaribe3,DST_Surocciden,DST_Caribe,DST_Oriental,DST_Antioquia,DST_Nordeste
2023_Q1_holidays_15h,0.53926,0,0,0,15.555,7.49421,132,0,0,0,0,14.0232,106.947,1.3145,2.25032,29.5436,0,10.2812,30,0,0,145,130,560,1250,6.61222,8.27416,7.76334,0.431181,0.006065,0.45,13.1491,5.69603,11.3473,2.40157,15.1897,0.383213,2.37673,0.606279,2.02938,0,4.68539,1.89256,2.12169,1.54042,0,0.227857,0.452912,7.87766,6.60235,2.63623,0.346097,0.888152,0.456256,1.63549,9.17736,14.3331,13.6464,10.4973,16.4183,9.22647,0.336762,0.804454,6.17522,7.08563,14.0113,0.345916,1.92863,1.1157,2.15298,7.17572,1.03035,0.660516,1.84006,0.536143,13.4072,13.3885,2.43152,2.27915,0.408994,13.9375,12.1505,1.03327,3.17355,2.50303,13.3953,2.29184,0,0.706508,6.95431,0.534627,0.726385,0.669466,1.54644,2.61048,2.06165,0.50393,0.523098,2.60005,1.32104,0.941153,5.68797,0.539319,0.31,14.5289,3.79457,7.85688,0.815214,15.0032,1.30813,1.60497,2.43468,14.5564,1.05436,0.293252,0.719791,10.2628,4.0098,0.6948,0.994453,0,0.293059,0.304653,1.72988,1.78142,9.57673,11.7074,4.04336,0.469457,0.790903,0.861007,1,2.39922,1.50003,0.419083,4.31759,13.8584,266.86,0,512,0.567,7.95502,0.108973,0.00389908,0.0363243,0.524555,0.532102,2.688,1.83801,1.55963,7.95502,7.95502,7.95502,7.52203,7.52203,7.52203,3.5961,170,306,0,396,0,72,0,165,207,405,6.86746,51,5,0,0,8.18813,35,315,1240,0,50,117.647,6.5,0,165,170,164,132.137,0,9.96564,0,0,0,0,0,0,0,50,50,50,65.1053,0,0,0,0,0,9.77307,16.2683,4.17729,4.44677,3.30551,3.30551,4.04252,3.30551,4.44677,3.5961,4.44677,4.17729,44.9168,3.70413,4.17729,3.86009,1.34751,1.0534,0.00377378,0,2.32475,0.444677,0.449168,0.889945,1.81258,1.45297,3.5961,39.9343,8.93845,8.30961,7.18669,3.6203,3.55978,4.44677,8.93845,7.25408,6.52502,0,0,0,0,30.5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_holidays_16h,0.53926,0,0,0,15.555,7.38063,132,0,0,0,0,14.0187,1000,1.3145,2.25032,29.5436,0,10.2812,30,0,0,145,130,560,111.844,6.608,8.14011,7.79588,0.425603,0,0.45,13.1199,5.76052,11.0351,2.42757,15.5239,0.382945,2.31691,0.608379,1.9779,0,4.58463,1.88983,2.06291,1.53713,0,0.231,0.45144,7.83323,6.63452,2.77569,0.348107,0.926492,0.433944,1.60874,9.20413,14.3394,13.8347,10.3988,16.4205,14.7025,0.321601,0.799035,6.10079,6.91001,14.0676,0.335416,1.94939,1.0941,2.1944,7.38309,0.932453,0.659286,1.83164,0.550275,13.3142,13.0603,2.41977,2.19436,0.413728,13.8874,12.186,1.03808,3.25628,2.50228,13.3713,2.44814,0,0.697872,6.86987,0.530504,0.759051,0.677085,1.54629,2.78093,2.06565,0.524396,0.530205,2.60127,1.3218,0.931327,5.71612,0.539364,0.31,14.4996,3.7191,8.3113,0.801443,15.0139,1.31176,1.73958,2.60983,14.5925,1.07293,0.29342,0.590974,10.1758,4.07249,0.726473,0.973267,0,0.290737,0.310428,1.70091,1.80836,9.75552,11.4021,4.74583,0.473546,0.778024,0.861329,1,2.34819,1.40712,0.416172,3.97413,13.8018,266.86,0,512,0.567,4.29218,0.058797,0.00185207,0.019599,0.282175,0.286235,1.45033,0.99171,0.740828,4.29218,4.29218,4.29218,3.90842,3.90842,3.90842,1.9403,170,306,0,396,0,72,0,165,207,4.83,700,51,5,0,0,7.56113,35,315,1240,0,50,117.647,6.5,0,165,170,164,174.373,0,9.88712,0,0,0,0,0,0,0,50,50,50,65.1053,0,0,0,0,0,10.1236,16.8458,2.25389,2.22573,1.78351,1.78351,2.0234,1.78351,2.22573,1.9403,2.22573,2.25389,22.4822,1.75947,2.25389,1.83355,0.674465,0.568371,0.00203003,0,1.25434,0.222573,0.224822,0.480176,0.97799,0.78396,1.9403,21.4217,4.47395,4.1592,3.59715,1.81206,1.9207,2.22573,4.47395,3.63798,3.27236,0,0,0,0,15.2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_holidays_17h,0.53926,0,0,0,15.555,8.50114,132,0,0,0,0,14.105,0.88719,1.3145,2.25032,29.5436,0,10.2812,30,0,0,145,130,560,0.00148,6.60486,8.15826,7.6242,0.413302,0.0016725,0.45,13.1665,5.75281,10.9332,2.47646,16.58,0.367476,2.18499,0.624505,1.95954,0,4.5161,1.88756,2.06002,1.53317,0,0.231314,0.443689,7.77604,6.71608,2.99592,0.350675,0.916841,0.407452,1.61016,9.14584,13.8582,14.2734,10.3074,16.3962,15.3559,0.315994,0.791828,6.04477,7.07747,13.6781,0.339458,1.90022,1.09129,2.35063,7.02342,0.898727,0.657028,1.82235,0.551406,13.8983,13.6265,2.41647,2.14542,0.409521,13.8984,12.2966,1.01351,3.25002,2.4706,13.3304,2.4553,0,0.697019,6.82998,0.52424,0.793077,0.683534,1.52054,2.93373,2.0956,0.518579,0.523654,2.60099,1.31601,0.913025,5.54403,0.539258,0.31,14.4254,3.70578,8.19635,0.796039,14.9566,1.31166,1.71309,2.5422,14.7107,1.0407,0.294192,0.670912,10.1037,4.07349,0.73728,0.954057,0,0.294248,0.310637,1.72988,1.74252,9.66055,10.1935,6.23507,0.496371,0.789343,0.848076,0.45936,1.97188,1.15659,0.413397,4.32863,13.8316,266.86,427.918,512,0.567,1.09244,0.0149649,0.000284696,0.0049883,0.0699573,0.0709638,0.369134,0.252408,0.113878,1.09244,1.09244,1.09244,0.860673,0.860673,0.860673,0.493842,170,306,0,396,0,72,0,165,207,405,700,51,5,0,0,8.63363,35,233.199,1240,0,50,565.95,6.5,0,165,170,164,207.294,0,9.91131,0,0,0,0,0,0,0,50,50,50,65.1053,0,0,0,0,0,10.5548,17.5874,0.573654,0.394256,0.453935,0.453935,0.358414,0.453935,0.394256,0.493842,0.394256,0.573654,3.98238,0.270461,0.573654,0.281849,0.119471,0.144661,0.00050329,0,0.319251,0.0394256,0.0398238,0.122213,0.248916,0.199532,0.493842,5.17904,0.792494,0.736741,0.637181,0.32098,0.488853,0.394256,0.792494,0.696765,0.626738,0,0,0,0,2.70802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_holidays_18h,0.53926,0,0,0,15.555,10.2719,0.138,0,0,0,0,14.3048,0.88719,1.3145,2.25032,29.5436,0,10.2812,30,0,0,145,130,560,0.00148,6.65818,8.1595,7.09114,0.412412,0.00735583,0.45,13.089,5.62918,10.8672,2.47894,16.93,0.347991,2.1892,0.639154,2.01459,0,4.51287,1.88553,2.12499,1.52344,0,0.231,0.438392,7.70202,6.73049,3.08769,0.358018,0.89467,0.458902,1.60007,8.97009,13.8586,14.2822,10.1716,16.3571,16.2237,0.312645,0.791306,6.0604,7.06421,13.3898,0.339703,1.80831,1.08584,2.27513,6.56666,0.900042,0.658484,1.83708,0.548991,14.1113,13.8637,2.51998,2.37731,0.409566,14.3492,12.0303,0.949141,3.30955,2.39601,13.2737,2.37814,0,0.694723,6.66566,0.534231,0.815077,0.68078,1.54643,3.05641,2.10957,0.513488,0.536643,2.60153,1.26864,0.938552,5.40102,0.538003,0.31,14.6205,3.63057,8.19873,0.814389,15.0214,1.35244,1.67492,2.46551,15.1221,0.991249,0.294101,0.773085,9.98145,4.08485,0.725013,0.967797,0,0.300195,0.308597,1.7289,1.80058,9.39653,7.01466,12.2345,0.457963,0.780532,0.871492,0.43879,2.25616,1.43282,0.384898,4.38337,13.8233,266.86,600,512,0.567,0.00271242,3.71565e-05,0,1.23855e-05,9.03921e-05,9.16927e-05,0.000916527,0.000626706,0,0.00271242,0.00271242,0.00271242,0.00123236,0.00123236,0.00123236,0.00122616,170,306,0,396,0,72,0,165,207,405,616.217,51,5,0,0,8.63775,35,113.666,1240,0,50,773.656,6.5,0,165,170,164,230.721,0,10.3149,0,0,0,0,0,0,0,50,50,50,65.1053,0,0,0,0,0,10.755,18.0118,0.00142433,0,0.00112708,0.00112708,0,0.00112708,0,0.00122616,0,0.00142433,0,0,0.00142433,0,0,0.000359179,6.50303e-07,0,0.000792672,0,0,0.000303445,0.000618036,0.00049542,0.00122616,0.000632979,0,0,0,0,0.00121378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_holidays_19h,0.53926,0,0,274.344,15.555,10.7616,0.138,0,0,0,0,14.3339,0.88719,1.3145,2.25032,29.5436,0,10.2812,30,0,161.026,145,130,560,702.814,6.73858,8.24003,7.41401,0.406464,0.0286067,0.45,13.2488,5.64544,11.1257,2.38631,16.8627,0.356412,2.16962,0.646605,2.07703,0,4.49713,1.88732,2.15593,1.51852,0,0.231,0.433755,7.65123,6.68483,3.25705,0.360102,0.904318,0.465007,1.62863,8.87655,13.9964,14.3249,10.3462,16.3525,15.8434,0.305334,0.778762,6.02629,6.76234,12.9575,0.349048,1.91304,1.0918,2.23348,6.61529,0.905408,0.648793,1.83943,0.532686,14.0346,13.776,2.72395,2.38568,0.412011,14.4603,12.1057,0.94648,3.22032,2.42875,13.1103,2.40287,0,0.679524,6.79665,0.538227,0.835923,0.690303,1.56484,2.87147,2.12278,0.518573,0.536973,2.57592,1.24375,0.934835,5.26578,0.537499,0.31,14.5613,3.57247,8.23364,0.819792,15.1576,1.37039,1.61547,2.31025,15.267,0.950254,0.2943,0.733947,10.1237,4.08761,0.737513,0.984077,0,0.297111,0.309074,1.73551,1.85075,9.7548,6.68361,12.1989,0.46722,0.77913,0.855398,0.33638,2.32704,1.44863,0.388689,4.37675,13.65,266.86,600,512,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.665,306,0,134.331,0,72,0,165,207,405,700,51,5,0,0,8.62034,35,315,1240,135,50,117.647,6.5,0,165,170,164,270,0,10.6521,0,0,0,0,0,0,0,50,50,50,65.1053,0,0,0,0,0,10.6678,17.9639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_holidays_20h,80,0,0,253.423,15.555,10.0514,0.138,0,0,0,0,14.1729,1000,56,150,29.5436,0,10.2812,30,0,0,145,130,560,605.34,6.754,8.31971,7.38813,0.412995,0.0241408,0.45,13.3754,5.62768,11.1388,2.41557,16.2515,0.373765,2.14473,0.630111,2.1988,0,4.56889,1.88876,2.13964,1.53546,0,0.232886,0.428594,7.41062,6.68864,3.34223,0.374944,0.910552,0.465056,1.678,8.76652,13.94,14.3932,10.1623,16.3893,15.0012,0.287616,0.778679,6.03405,6.64715,12.8378,0.335029,1.94766,1.05744,2.42092,6.56204,0.938953,0.646643,1.83509,0.522828,14.0049,13.7296,2.7632,2.33412,0.410331,14.5108,12.3231,0.941625,3.1478,2.46132,12.8549,2.44759,0,0.675869,6.57546,0.542236,0.800692,0.712423,1.55328,2.92086,2.09974,0.518804,0.549343,2.5828,1.23929,0.941249,5.37065,0.537639,0.31,14.1471,3.57316,8.16206,0.845735,15.2611,1.3685,1.59741,2.50079,15.2685,0.980559,0.294146,0.6895,9.90754,4.1106,0.750093,1.01499,0,0.294765,0.309309,1.74621,1.85876,9.57488,7.9056,11.5347,0.487354,0.768494,0.848016,0.25146,2.30731,1.43184,0.392751,4.36174,13.5763,266.86,600,512,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,306,0,396,0,72,0,165,207,405,700,51,5,0,0,8.61942,35,315,6.38117,0,50,141.345,6.5,0,165,170,164,270,0,10.5712,0,0,0,0,0,0,0,50,50,50,293.882,0,0,0,0,0,10.5766,17.9168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_holidays_21h,0.53926,0,0,0,15.555,9.05218,0.138,0,0,0,0,14.068,0.88719,1.3145,150,29.5436,0,10.2812,30,0,197.08,145,130,560,0.00148,6.76492,8.64447,7.38233,0.41545,0.0127817,0.45,13.2757,5.79211,11.124,2.40851,16.1366,0.372817,2.09958,0.622423,2.11432,0,4.66075,1.85515,2.17057,1.5472,0,0.234457,0.439323,7.58238,6.65563,3.28431,0.392954,0.909239,0.450817,1.68672,8.70696,13.93,14.213,10.6212,16.5228,13.3562,0.282807,0.771609,6.04606,6.64001,12.6074,0.334103,1.94272,0.960435,2.43021,6.66893,0.935318,0.647344,1.83184,0.523298,14.0199,13.7375,2.94644,2.31087,0.409359,14.6292,12.5155,0.927451,3.11668,2.49084,12.743,2.53187,0,0.676715,6.59611,0.544722,0.794,0.709915,1.56754,2.56676,2.08499,0.516495,0.551191,2.59831,1.19832,0.943784,5.43363,0.538093,0.31,14.0616,3.61922,8.31205,0.857906,15.256,1.36806,1.53487,2.69662,15.3354,1.01578,0.292351,0.720782,10.1876,4.13315,0.74504,1.01463,0,0.296319,0.308074,1.74882,1.88059,9.25772,8.66098,8.78129,0.512511,0.770993,0.830812,0.27203,2.28238,1.42721,0.3939,4.34541,13.3392,266.86,600,512,226.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,306,0,396,0,72,0,165,207,405,700,51,5,0,0,6.66417,35,315,1240,9.16502,5.2873,747.38,6.5,0,165,170,164,270,0,10.4931,0,0,0,0,0,0,0,50,50,50,65.1053,0,0,0,0,0,10.4196,17.7286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_holidays_22h,0.53926,0,0,194.579,67.8724,9.4354,0.138,0,0,0,0,13.9111,0.88719,1.3145,2.25032,29.5436,0,55,30,0,105.783,145,130,560,415.982,6.77982,9.01216,7.59522,0.418396,0.00907833,0.45,13.0565,6.11891,11.1502,2.40546,16.3825,0.375333,2.08287,0.617545,2.18864,0,4.756,1.83951,2.17532,1.56058,0,0.241057,0.433518,7.56388,6.62577,3.30182,0.390075,0.901183,0.446142,1.69786,8.51203,13.7884,14.0194,10.7758,16.4402,11.9159,0.281791,0.769436,6.08539,6.56095,12.8423,0.341407,1.93189,0.960135,2.39674,6.77121,0.939644,0.647048,1.84262,0.522876,14.0159,13.7366,2.94951,2.33549,0.408857,14.7982,12.4445,0.914637,3.17899,2.49075,12.677,2.60297,0,0.654088,6.52097,0.543991,0.758205,0.705521,1.56709,2.65412,2.08546,0.51973,0.542345,2.59623,1.1744,0.934738,5.62357,0.537981,0.31,13.9424,3.69987,8.11351,0.850036,15.3653,1.34863,1.48545,2.66088,15.2989,1.03189,0.285925,0.728365,10.1273,4.08836,0.7468,1.02248,0,0.293325,0.305783,1.69426,2.01995,9.04135,8.47769,5.99181,0.509854,0.770353,0.755018,0.13178,2.22701,1.4055,0.391735,4.45489,13.395,266.86,600,512,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,306,0,28.9594,0,72,0,165,207,405,700,51,5,0,0,6.29521,35,315,1240,0,50,549.16,6.5,0,165,170,164,270,0,10.4217,0,0,0,0,0,0,0,50,50,50,79.6287,0,0,0,0,0,10.2113,17.4232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_holidays_23h,0.53926,0,0,540,78,9.95132,0.138,0,0,0,0,13.0126,191.196,1.3145,150,29.5436,0,55,30,0,9.45013,145,130,560,0.00148,6.78105,9.58953,6.91171,0.433389,0.01419,0.45,13.0819,6.29463,11.1768,2.44071,16.6334,0.362312,2.20624,0.596749,2.26255,0,4.74367,1.8199,2.17161,1.55259,0,0.249857,0.425835,7.5425,6.57474,3.22185,0.390158,0.902607,0.443392,1.65727,8.46198,12.5436,13.616,11.1966,17.0657,11.576,0.281022,0.770481,6.14253,6.5375,12.8953,0.326167,1.92718,0.960105,2.36602,6.67802,0.94005,0.660472,1.86677,0.521229,13.9895,13.726,2.90608,2.38178,0.409367,14.6942,12.489,0.904836,3.13019,2.48931,12.6096,2.56133,0,0.669041,6.67209,0.541053,0.779821,0.704295,1.56869,2.71963,2.08967,0.521079,0.535399,2.6023,1.1553,0.92455,5.36197,0.536749,0.31,13.4885,3.73275,8.36675,0.84484,15.2799,1.32629,1.38728,2.54967,15.281,1.03172,0.270526,0.719035,10.6145,4.07307,0.723827,1.01963,0,0.295114,0.300639,1.66266,2.05717,8.934,9.99037,3.70123,0.498034,0.770212,0.672381,0.04609,2.21195,1.4263,0.393292,4.59219,13.5017,361.789,0,512,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,306,0,28.9594,0,72,0,165,207,405,700,51,5,0,0,8.25917,35,0.21452,1240,0,50,819,6.5,0,165,170,164,270,0,9.82816,0,0,0,0,0,0,0,50,50,50,65.1053,0,0,0,0,0,10.0131,17.0871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q2_labor_0h,80,0,0,540,0.02849,10.6896,132,0,0,0,0,15.9864,0.18027,56,150,400,0,55,30,0,14.1438,145,130,560,830.015,7.16057,11.2611,9.55369,0.380993,0.014485,0.45,14.1114,6.42464,11.5788,2.13848,15.0844,0.445784,2.07808,0.611888,2.85511,2.78656,6.87241,1.8851,2.03983,1.74106,0,0.24475,0.44525,0.622333,5.39716,3.31098,0.445596,0.778384,0.424895,1.69667,11.0327,15.2626,13.2559,12.1779,17.7847,9.44628,0.343599,0.668588,7.90763,7.7906,10.5218,0.312171,1.9796,1.17379,2.78812,6.27424,0.661347,0.641799,1.90358,0.394273,15.9397,15.4646,3.86778,2.59285,0.363091,13.069,14.484,0.875419,3.24621,4.28449,12.2892,2.99737,12.5831,0.677227,8.19432,0.576056,0.975858,0.618459,1.5637,3.63082,3.13954,0.44261,0.450035,3.31542,1.13711,0.922889,6.52822,0.660516,0.31,14.627,5.00341,6.93531,0.648522,16.4719,1.14584,1.07432,2.63676,16.6396,1.21373,0.250966,0.665116,12.6605,4.21516,0.699094,1.39391,12.9695,0.233397,0.324844,1.6826,4.45623,10.1821,9.76833,12.0168,0.557111,0.726528,0.681437,0.020075,1.78266,1.25011,0.428891,5.86046,14.6197,0,102.976,204.105,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04842,306,164,29.2354,0,72,70,165,207,310.436,700,51,5,0,0,9.51416,35,0.00123,0.00955,0,50,819,6.5,0,165,170,164,270,0,11.9977,0,0,0,0,0,0,0,50,50,50,66.2849,36,0,0,0,0,9.4725,16.2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q2_labor_1h,80,0,0,321.227,0.02849,10.8289,132,0,0,0,0,16.0025,0.18027,56,0.00464,400,0,55,30,0,0,145,130,0.144,759.027,7.05256,11.5808,9.44156,0.382865,0.0206213,0.45,14.2344,6.41163,11.643,2.13129,14.9961,0.440586,2.06739,0.600533,2.94715,2.71644,6.8851,1.84144,2.06397,1.75612,0,0.241577,0.432169,0.621778,5.37839,3.27926,0.43903,0.780343,0.4119,1.69135,10.9378,15.3066,13.0119,12.6955,17.994,9.37593,0.34274,0.656873,7.93432,8.13048,10.8201,0.29769,1.97181,1.17577,2.77458,6.36613,0.652442,0.643545,1.90839,0.394194,15.9549,15.5057,3.86604,2.59075,0.36216,12.7916,14.527,0.865623,3.22223,4.29151,12.1918,3.01815,12.7506,0.671592,8.16971,0.572038,0.971118,0.625276,1.55545,3.58665,3.12492,0.439354,0.452867,3.32031,1.13184,0.905713,6.38095,0.663314,0.31,13.9375,5.09162,6.93171,0.643941,16.3631,1.14027,1.02681,2.62341,16.6382,1.20411,0.249245,0.667284,13.2493,4.22023,0.695945,1.39626,13.1694,0.231883,0.32367,1.68214,4.42604,10.5259,10.0908,12.1144,0.5594,0.723841,0.637034,0.035255,1.80661,1.23732,0.437056,5.91205,14.6726,0,0,512,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202,0.07333,164,40.1449,0,72,70,165,207,405,700,51,5,0,0,9.51396,35,0.00123,522.486,0,50,819,6.5,0,165,170,164,270,0,11.9279,0,0,0,0,0,0,0,50,50,50,66.2849,36,0,0,0,0,9.37485,16.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q2_labor_2h,0.00303,0,0,0.04942,78,10.8921,0.01886,0,0,0,0,15.9883,0.18027,0.01995,0.00464,285.516,0,39.4276,30,0,0,145,130,560,0.00986,7.10807,11.9757,9.64699,0.381078,0.0281723,0.45,14.3166,6.42338,11.4765,2.14614,14.9223,0.427549,2.08352,0.596495,2.93587,2.62186,6.85552,1.80402,2.08792,1.79868,0,0.239038,0.424261,0.621111,5.29238,3.28703,0.429915,0.763353,0.404098,1.68262,11.1338,15.2873,12.925,12.7598,18.0519,9.40051,0.344123,0.647546,7.94289,8.2482,11.2936,0.298151,1.95618,1.19073,2.75464,6.20725,0.644652,0.641629,1.89522,0.394171,16.0108,15.5642,3.88901,2.58232,0.362457,12.5904,14.5128,0.854376,3.22848,4.2798,12.0069,3.05409,12.8808,0.665915,8.04973,0.573179,0.963042,0.627234,1.56738,3.62619,3.12871,0.44145,0.43227,3.31165,1.12346,0.890515,6.30764,0.665345,0.31,13.8441,5.11833,6.97873,0.638459,16.3653,1.14293,0.981271,2.54615,16.6209,1.18648,0.246549,0.67497,13.3341,4.29877,0.70107,1.38223,13.2355,0.229891,0.32319,1.6747,4.42167,10.8988,10.5204,12.0758,0.554072,0.721582,0.612702,0.059235,1.77219,1.23765,0.446887,5.90544,14.758,0,0,512,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202,0.07333,164,29.2354,0,72,70,165,207,405,700,51,4.99503,0,0,9.55942,31.7416,0.00123,1240,0,0.89386,819,6.5,0,165,170,164,270,0,11.9372,0,0,0,0,0,0,0,50,50,50,66.2849,36,0,0,0,0,9.28944,15.9148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
